song_id,song,artist,reentry_date,previous_rank,reentry_rank,rank_jump,previous_popularity,reentry_popularity,popularity_change,popularity_change_rate,peak_rank_after_reentry,peak_date,peak_improvement,retention_days,rank_recovery_speed,rank_volatility,momentum_score
Face-off - Jimin,Face-off,Jimin,2025-05-31,45,49,-4,73,73,0,0.0,30,2025-06-19,19,51,1.0,5.677206862935857,4.95
Alone - Jimin,Alone,Jimin,2025-06-02,45,44,1,72,72,0,0.0,26,2025-06-29,18,49,0.6666666666666666,6.65532368358845,4.933333333333334
Perfect Night - LE SSERAFIM,Perfect Night,LE SSERAFIM,2025-05-20,49,46,3,85,84,-1,-1.1764705882352942,30,2025-09-02,16,155,0.1523809523809524,4.733105777752155,4.930476190476191
Please Don't Change (feat. DJ Snake) - Jung Kook,Please Don't Change (feat. DJ Snake),Jung Kook,2025-01-23,36,49,-13,84,84,0,0.0,30,2025-02-14,19,52,0.8636363636363636,5.494865638675506,4.922727272727273
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2025-04-09,50,47,3,53,53,0,0.0,31,2025-10-15,16,197,0.08465608465608465,4.465574769801908,4.916931216931217
Hype Boy - NewJeans,Hype Boy,NewJeans,2025-04-11,48,46,2,80,80,0,0.0,29,2025-06-03,17,186,0.32075471698113206,3.0815127879265125,4.914150943396226
Alone - Jimin,Alone,Jimin,2025-05-31,40,45,-5,73,72,-1,-1.36986301369863,26,2025-06-29,19,51,0.6551724137931034,6.550531986244291,4.88103448275862
Ditto - NewJeans,Ditto,NewJeans,2025-09-16,49,49,0,78,78,0,0.0,30,2025-10-15,19,51,0.6551724137931034,6.966057102629393,4.88103448275862
New Jeans - NewJeans,New Jeans,NewJeans,2025-02-12,45,43,2,83,83,0,0.0,26,2025-06-03,17,252,0.15315315315315314,3.4460059079246403,4.88063063063063
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2025-09-15,43,50,-7,53,53,0,0.0,31,2025-10-15,19,38,0.6333333333333333,5.05266382858645,4.876666666666667
Ditto - NewJeans,Ditto,NewJeans,2025-04-01,49,47,2,81,80,-1,-1.2345679012345678,30,2025-10-15,17,219,0.08629441624365482,3.8309756552811933,4.867258883248731
Father - Lim Young Woong,Father,Lim Young Woong,2024-10-30,47,47,0,57,57,0,0.0,28,2024-12-02,19,121,0.5757575757575758,3.2946831608179736,4.865151515151515
Armageddon - aespa,Armageddon,aespa,2025-10-07,39,33,6,76,75,-1,-1.3157894736842104,22,2025-10-14,11,52,1.5714285714285714,4.456186710630513,4.864285714285714
Cupido - Engel Montaz & Kuv507 & Latinnites Music,Cupido,Engel Montaz & Kuv507 & Latinnites Music,2025-01-10,47,32,15,69,70,1,1.4492753623188406,32,2025-01-10,0,1,0.0,0.0,4.86231884057971
Interlude : Dive - Jimin,Interlude : Dive,Jimin,2025-03-15,33,34,-1,75,75,0,0.0,15,2025-04-21,19,107,0.5135135135135135,5.033911466273871,4.852702702702703
EASY - LE SSERAFIM,EASY,LE SSERAFIM,2025-08-10,49,38,11,79,80,1,1.2658227848101267,34,2025-08-14,4,22,1.0,4.8541219597369,4.8164556962025316
Attention - NewJeans,Attention,NewJeans,2025-04-28,48,38,10,81,78,-3,-3.7037037037037033,34,2025-04-29,4,63,4.0,2.4412234510934976,4.8
Ditto - NewJeans,Ditto,NewJeans,2025-07-12,46,49,-3,78,78,0,0.0,30,2025-10-15,19,117,0.2,4.923022403411093,4.79
Perfect Night - LE SSERAFIM,Perfect Night,LE SSERAFIM,2025-05-23,46,49,-3,84,84,0,0.0,30,2025-09-02,19,152,0.18627450980392157,4.750504349161971,4.787254901960784
Christmas Love - Jimin,Christmas Love,Jimin,2024-12-12,41,42,-1,70,70,0,0.0,24,2024-12-25,18,17,1.3846153846153846,8.249217343291393,4.776923076923077
Ditto - NewJeans,Ditto,NewJeans,2025-05-20,48,49,-1,80,80,0,0.0,30,2025-10-15,19,170,0.12837837837837837,3.9921602861107672,4.775675675675676
Ditto - NewJeans,Ditto,NewJeans,2025-05-17,48,49,-1,80,80,0,0.0,30,2025-10-15,19,173,0.12582781456953643,3.9462668448430995,4.775165562913907
Love Always Run Away - Lim Young Woong,Love Always Run Away,Lim Young Woong,2024-06-13,47,47,0,58,58,0,0.0,28,2024-12-08,19,253,0.10674157303370786,2.7721575697810823,4.771348314606741
You Were Beautiful - DAY6,You Were Beautiful,DAY6,2025-10-21,46,33,13,64,65,1,1.5625,32,2025-10-22,1,37,1.0,5.1613951602255765,4.7406250000000005
ETA - NewJeans,ETA,NewJeans,2025-05-27,44,48,-4,80,79,-1,-1.25,31,2025-06-03,17,163,2.4285714285714284,3.1987222417071224,4.735714285714286
Please Please Please - Sabrina Carpenter,Please Please Please,Sabrina Carpenter,2025-08-15,50,47,3,98,98,0,0.0,33,2025-08-24,14,18,1.5555555555555556,6.229767250869009,4.711111111111111
My Love Mine All Mine - Mitski,My Love Mine All Mine,Mitski,2025-01-09,49,47,2,98,98,0,0.0,31,2025-02-10,16,81,0.5,3.4147608578019533,4.699999999999999
Ditto - NewJeans,Ditto,NewJeans,2025-08-14,48,45,3,79,79,0,0.0,30,2025-10-15,15,84,0.24193548387096775,6.1592167045187765,4.698387096774194
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2025-04-12,47,43,4,53,54,1,1.8867924528301887,31,2025-10-15,12,194,0.06451612903225806,4.472295159568969,4.684601339013999
Love Letter - Lim Young Woong,Love Letter,Lim Young Woong,2024-11-09,50,49,1,57,57,0,0.0,32,2024-12-05,17,91,0.6538461538461539,2.2514998430401625,4.680769230769231
Who (Funky Remix) - Jimin,Who (Funky Remix),Jimin,2025-11-03,42,50,-8,65,65,0,0.0,32,2025-11-24,18,25,0.8571428571428571,6.099328984319252,4.671428571428572
Who (Shibuyakei Remix) - Jimin,Who (Shibuyakei Remix),Jimin,2025-11-04,48,42,6,65,65,0,0.0,31,2025-11-24,11,24,0.55,5.786840964176499,4.66
Rainy Days - V,Rainy Days,V,2025-03-15,50,48,2,80,79,-1,-1.25,39,2025-03-16,9,10,9.0,7.0,4.65
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,2025-05-29,47,47,0,58,58,0,0.0,29,2025-06-24,18,136,0.6923076923076923,3.1550274916840966,4.638461538461539
Perfect Night - LE SSERAFIM,Perfect Night,LE SSERAFIM,2025-06-03,48,46,2,84,83,-1,-1.1904761904761905,30,2025-09-02,16,141,0.17582417582417584,4.860371175215973,4.635164835164835
Ditto - NewJeans,Ditto,NewJeans,2025-04-27,47,46,1,80,81,1,1.25,30,2025-10-15,16,193,0.0935672514619883,3.8485697433850734,4.631213450292398
Ditto - NewJeans,Ditto,NewJeans,2025-09-13,48,48,0,79,78,-1,-1.2658227848101267,30,2025-10-15,18,54,0.5625,6.593457682470277,4.6125
NEMONEMO - YENA,NEMONEMO,YENA,2025-10-22,50,48,2,67,68,1,1.4925373134328357,36,2025-10-26,12,22,3.0,6.529019771263809,4.5731343283582095
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2025-09-09,48,43,5,53,53,0,0.0,31,2025-10-15,12,44,0.3333333333333333,5.0432542648816465,4.566666666666666
Interlude : Dive - Jimin,Interlude : Dive,Jimin,2024-09-14,32,26,6,77,77,0,0.0,15,2025-04-21,11,289,0.0502283105022831,5.5673905619324655,4.560045662100457
EASY - LE SSERAFIM,EASY,LE SSERAFIM,2025-08-08,50,49,1,80,79,-1,-1.25,34,2025-08-14,15,24,2.5,5.46077551307067,4.55
Please Don't Change (feat. DJ Snake) - Jung Kook,Please Don't Change (feat. DJ Snake),Jung Kook,2025-03-02,40,48,-8,83,83,0,0.0,35,2025-03-04,13,14,6.5,5.988269783501742,4.55
VIBE (feat. Jimin of BTS) - TAEYANG,VIBE (feat. Jimin of BTS),TAEYANG,2024-06-06,36,45,-9,69,69,0,0.0,28,2024-06-18,17,159,1.4166666666666667,5.192340497907759,4.533333333333333
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2025-04-18,45,49,-4,54,54,0,0.0,31,2025-10-15,18,188,0.1,4.634515361813885,4.52
Hate You - Jung Kook,Hate You,Jung Kook,2025-01-30,46,45,1,84,83,-1,-1.1904761904761905,29,2025-02-14,16,60,1.0666666666666667,4.933375988834158,4.513333333333333
My Love Mine All Mine - Mitski,My Love Mine All Mine,Mitski,2024-12-28,48,44,4,97,95,-2,-2.0618556701030926,31,2025-02-10,13,93,0.29545454545454547,3.2097074979228593,4.50909090909091
double take - Dhruv,double take,Dhruv,2025-10-24,49,40,9,82,82,0,0.0,36,2025-10-25,4,16,4.0,4.13361037035151,4.5
Bling-Bang-Bang-Born - Creepy Nuts,Bling-Bang-Bang-Born,Creepy Nuts,2025-02-14,38,50,-12,92,92,0,0.0,40,2025-02-15,10,45,10.0,3.642041022547296,4.5
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2024-11-28,19,29,-10,83,82,-1,-1.2048192771084338,19,2024-11-29,10,292,10.0,5.1378210412980785,4.5
Love 119 - RIIZE,Love 119,RIIZE,2025-04-23,44,50,-6,69,69,0,0.0,40,2025-04-24,10,5,10.0,7.0710678118654755,4.5
Memories - RIIZE,Memories,RIIZE,2024-09-18,41,47,-6,73,73,0,0.0,37,2024-09-19,10,32,10.0,3.371794570886235,4.5
Slow Dancing - V,Slow Dancing,V,2025-03-15,41,36,5,87,87,0,0.0,25,2025-03-24,11,55,1.2222222222222223,2.657517638699695,4.4944444444444445
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2025-02-10,50,46,4,83,83,0,0.0,33,2025-09-02,13,218,0.06372549019607843,5.422929398886373,4.462745098039216
double take - Dhruv,double take,Dhruv,2025-09-30,44,47,-3,83,82,-1,-1.2048192771084338,30,2025-10-21,17,40,0.8095238095238095,6.1579573689232365,4.411904761904762
Promise - Jimin,Promise,Jimin,2024-07-07,49,46,3,77,77,0,0.0,36,2024-07-09,10,6,5.0,7.8222439235810075,4.4
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,2024-06-20,46,43,3,71,71,0,0.0,33,2024-06-22,10,20,5.0,6.340216645150071,4.4
Please Please Please - Sabrina Carpenter,Please Please Please,Sabrina Carpenter,2025-08-01,49,50,-1,98,98,0,0.0,33,2025-08-24,17,32,0.7391304347826086,5.759050847723665,4.397826086956521
Ditto - NewJeans,Ditto,NewJeans,2025-08-10,47,45,2,79,78,-1,-1.2658227848101267,30,2025-10-15,15,88,0.22727272727272727,5.960372611394917,4.3954545454545455
Sudden Shower - ECLIPSE,Sudden Shower,ECLIPSE,2025-05-28,41,38,3,78,78,0,0.0,26,2025-06-02,12,67,2.4,2.8042233575543256,4.38
Time of Our Life -Japanese ver.- - Japanese ver. - DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,2025-10-06,41,37,4,56,56,0,0.0,25,2025-10-21,12,53,0.8,5.456620019543034,4.36
Please Please Please - Sabrina Carpenter,Please Please Please,Sabrina Carpenter,2025-07-23,45,50,-5,99,98,-1,-1.0101010101010102,33,2025-08-24,17,41,0.53125,5.3452248382484875,4.35625
Filter - BTS,Filter,BTS,2024-06-21,45,47,-2,75,76,1,1.3333333333333335,31,2025-04-06,16,291,0.05536332179930796,10.614455552060438,4.344405997693195
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2025-09-07,46,48,-2,53,53,0,0.0,31,2025-10-15,17,46,0.4473684210526316,5.045447216917424,4.339473684210526
Welcome to the Show - DAY6,Welcome to the Show,DAY6,2025-03-26,32,36,-4,61,63,2,3.278688524590164,22,2025-10-15,14,246,0.06896551724137931,4.614651956499868,4.333465234595817
My Love Mine All Mine - Mitski,My Love Mine All Mine,Mitski,2024-12-23,48,48,0,98,97,-1,-1.0204081632653061,31,2025-02-10,17,98,0.3469387755102041,3.222018903913277,4.319387755102041
BIRDS OF A FEATHER - Billie Eilish,BIRDS OF A FEATHER,Billie Eilish,2025-08-14,27,18,9,99,100,1,1.0101010101010102,15,2025-08-15,3,103,3.0,3.178225126668379,4.302525252525252
Hate You - Jung Kook,Hate You,Jung Kook,2025-02-02,45,44,1,83,83,0,0.0,29,2025-02-14,15,57,1.25,4.978466946369602,4.3
EASY - LE SSERAFIM,EASY,LE SSERAFIM,2025-08-03,48,50,-2,80,80,0,0.0,34,2025-08-14,16,29,1.4545454545454546,5.312459150169742,4.290909090909091
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2025-01-28,50,50,0,83,83,0,0.0,33,2025-09-02,17,231,0.07834101382488479,5.284778982028377,4.265668202764977
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,2024-06-20,48,42,6,71,71,0,0.0,35,2024-06-22,7,14,3.5,6.2257529665093525,4.25
Please Don't Change (feat. DJ Snake) - Jung Kook,Please Don't Change (feat. DJ Snake),Jung Kook,2025-01-21,45,36,9,84,84,0,0.0,30,2025-02-14,6,54,0.25,5.862270118094184,4.249999999999999
EASY - LE SSERAFIM,EASY,LE SSERAFIM,2025-06-29,48,48,0,78,80,2,2.564102564102564,34,2025-08-14,14,64,0.30434782608695654,5.190018120261494,4.201895206243032
Armageddon - aespa,Armageddon,aespa,2025-11-21,41,50,-9,72,72,0,0.0,38,2025-11-23,12,7,6.0,4.980517599161312,4.2
Please Please Please - Sabrina Carpenter,Please Please Please,Sabrina Carpenter,2025-08-24,47,33,14,98,97,-1,-1.0204081632653061,33,2025-08-24,0,9,0.0,4.428247395979588,4.2
Young Man - HYUKOH & 落日飛車 Sunset Rollercoaster,Young Man,HYUKOH & 落日飛車 Sunset Rollercoaster,2025-07-12,47,33,14,55,35,-20,-36.36363636363637,33,2025-07-12,0,3,0.0,6.5,4.2
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2025-08-23,48,43,5,78,78,0,0.0,33,2025-09-02,10,24,1.0,5.886449146461322,4.2
Home - Lim Young Woong,Home,Lim Young Woong,2025-11-01,49,50,-1,62,62,0,0.0,38,2025-11-03,12,22,6.0,3.9024383330567387,4.2
Who (Rock Remix) - Jimin,Who (Rock Remix),Jimin,2025-11-06,39,35,4,66,67,1,1.5151515151515151,25,2025-11-24,10,22,0.5555555555555556,6.531278310704734,4.189898989898989
Interlude : Dive - Jimin,Interlude : Dive,Jimin,2025-06-28,50,47,3,74,77,3,4.054054054054054,42,2025-06-29,5,2,5.0,0.0,4.1635135135135135
FLOWER - JISOO,FLOWER,JISOO,2024-06-23,49,48,1,85,85,0,0.0,37,2024-06-25,11,32,5.5,3.3517719194479807,4.15
Armageddon - aespa,Armageddon,aespa,2025-09-22,28,38,-10,77,77,0,0.0,22,2025-10-14,16,67,0.7272727272727273,4.288628450259477,4.1454545454545455
Slow Dancing - V,Slow Dancing,V,2025-03-02,39,41,-2,89,89,0,0.0,25,2025-03-24,16,68,0.7272727272727273,2.658551865751883,4.1454545454545455
Somebody - Jung Kook,Somebody,Jung Kook,2024-12-10,47,50,-3,86,86,0,0.0,37,2024-12-13,13,91,4.333333333333333,3.853070703497906,4.116666666666667
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2025-09-29,46,42,4,54,53,-1,-1.8518518518518516,31,2025-10-15,11,24,0.6875,5.473452081269225,4.0875
Who (Funky Remix) - Jimin,Who (Funky Remix),Jimin,2025-10-16,47,48,-1,64,64,0,0.0,32,2025-11-24,16,43,0.41025641025641024,5.8410002525780875,4.082051282051282
Please Don't Change (feat. DJ Snake) - Jung Kook,Please Don't Change (feat. DJ Snake),Jung Kook,2024-12-23,45,46,-1,86,85,-1,-1.1627906976744187,30,2025-02-14,16,83,0.3018867924528302,5.943365601623058,4.060377358490566
Lilith (feat. SUGA of BTS) (Diablo IV Anthem) - Halsey & SUGA,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey & SUGA,2024-07-31,50,41,9,84,84,0,0.0,36,2024-08-12,5,45,0.4166666666666667,2.8875064021321823,4.033333333333333
Time of Our Life -Japanese ver.- - Japanese ver. - DAY6,Time of Our Life -Japanese ver.- - Japanese ver.,DAY6,2025-10-08,37,40,-3,56,56,0,0.0,25,2025-10-21,15,51,1.1538461538461537,5.495307088780389,3.980769230769231
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2025-01-21,48,44,4,83,83,0,0.0,33,2025-09-02,11,238,0.049107142857142856,5.0464966093005215,3.959821428571429
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,2024-06-03,50,49,1,72,72,0,0.0,35,2024-06-22,14,31,0.7368421052631579,5.517925334761245,3.9473684210526314
Super Shy - NewJeans,Super Shy,NewJeans,2025-03-15,36,33,3,86,86,0,0.0,21,2025-05-06,12,189,0.23076923076923078,2.9415132160165456,3.946153846153846
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,2024-06-01,48,47,1,72,72,0,0.0,33,2024-06-22,14,39,0.6666666666666666,5.245936405568269,3.933333333333333
Filter - BTS,Filter,BTS,2024-06-14,46,43,3,75,75,0,0.0,31,2025-04-06,12,298,0.04054054054054054,8.731551981177228,3.908108108108108
Face-off - Jimin,Face-off,Jimin,2025-07-19,50,37,13,72,72,0,0.0,37,2025-07-19,0,2,0.0,0.0,3.9
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,2024-06-01,44,50,-6,72,72,0,0.0,35,2024-06-22,15,33,0.7142857142857143,5.389584311207966,3.892857142857143
Who (Funky Remix) - Jimin,Who (Funky Remix),Jimin,2025-11-06,46,40,6,65,65,0,0.0,32,2025-11-24,8,22,0.4444444444444444,6.215430712940851,3.888888888888889
Guess featuring Billie Eilish - Charli xcx & Billie Eilish,Guess featuring Billie Eilish,Charli xcx & Billie Eilish,2025-08-14,49,40,9,89,90,1,1.1235955056179776,38,2025-08-15,2,3,2.0,1.0,3.880898876404494
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,2024-05-30,43,48,-5,73,72,-1,-1.36986301369863,33,2024-06-22,15,41,0.6521739130434783,5.13903903684553,3.880434782608696
Warmth - Lim Young Woong,Warmth,Lim Young Woong,2025-11-01,50,49,1,62,62,0,0.0,36,2025-11-09,13,24,1.625,3.90627433829847,3.875
Who (Funky Remix) - Jimin,Who (Funky Remix),Jimin,2025-10-27,46,47,-1,65,65,0,0.0,32,2025-11-24,15,32,0.5357142857142857,5.667271814698278,3.857142857142857
Who (Funky Remix) - Jimin,Who (Funky Remix),Jimin,2025-10-19,44,47,-3,64,64,0,0.0,32,2025-11-24,15,40,0.4166666666666667,5.949688136981268,3.8333333333333335
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2025-09-02,44,46,-2,55,53,-2,-3.6363636363636362,31,2025-10-15,15,51,0.3488372093023256,4.924011663397588,3.8197674418604652
Please Don't Change (feat. DJ Snake) - Jung Kook,Please Don't Change (feat. DJ Snake),Jung Kook,2025-01-01,44,45,-1,83,83,0,0.0,30,2025-02-14,15,74,0.3409090909090909,5.183440513361329,3.8181818181818183
Attention - NewJeans,Attention,NewJeans,2024-09-15,49,48,1,83,83,0,0.0,34,2025-04-29,14,288,0.061946902654867256,2.7406362535174393,3.8123893805309734
Baddie - IVE,Baddie,IVE,2024-12-09,50,49,1,82,82,0,0.0,39,2024-12-11,10,45,5.0,3.265986323710904,3.8
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-06-24,50,39,11,51,52,1,1.9607843137254901,39,2025-06-24,0,52,0.0,2.2464193731358355,3.7901960784313724
Lilith (feat. SUGA of BTS) (Diablo IV Anthem) - Halsey & SUGA,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey & SUGA,2024-08-07,45,49,-4,83,82,-1,-1.2048192771084338,36,2024-08-12,13,38,2.6,2.9340578815309546,3.77
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,2024-06-10,49,48,1,71,71,0,0.0,35,2024-06-22,13,24,1.0833333333333333,5.810803051107947,3.7666666666666666
With you - Jimin & HA SUNG WOON,With you,Jimin & HA SUNG WOON,2024-06-28,43,43,0,76,76,0,0.0,28,2025-01-23,15,210,0.07177033492822966,12.355835328567093,3.764354066985646
Attention - NewJeans,Attention,NewJeans,2024-09-28,49,49,0,81,81,0,0.0,34,2025-04-29,15,275,0.07042253521126761,2.994618829748432,3.7640845070422535
Attention - NewJeans,Attention,NewJeans,2024-09-01,48,49,-1,83,83,0,0.0,34,2025-04-29,15,302,0.0625,2.6577866331280324,3.7625
Warmth - Lim Young Woong,Warmth,Lim Young Woong,2025-10-29,47,50,-3,62,62,0,0.0,36,2025-11-09,14,27,1.2727272727272727,3.8297084310253524,3.7545454545454544
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,2024-06-27,47,45,2,71,71,0,0.0,38,2024-06-28,7,13,7.0,6.718548123582124,3.75
Promise - Jimin,Promise,Jimin,2024-05-30,45,42,3,77,77,0,0.0,31,2024-06-22,11,44,0.4782608695652174,5.77167412647511,3.7456521739130433
Cruel Summer - Taylor Swift,Cruel Summer,Taylor Swift,2025-07-31,45,50,-5,89,92,3,3.3707865168539324,39,2025-08-15,11,50,0.7333333333333333,2.3405982141324473,3.7393632958801497
Klaxon - (G)I-DLE,Klaxon,(G)I-DLE,2025-07-27,47,47,0,72,74,2,2.7777777777777777,36,2025-08-04,11,21,1.375,2.865288212939473,3.7194444444444446
Interlude : Dive - Jimin,Interlude : Dive,Jimin,2025-06-12,50,46,4,82,75,-7,-8.536585365853659,37,2025-06-19,9,18,1.2857142857142858,4.374482217880901,3.7071428571428573
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,2024-06-08,49,49,0,72,71,-1,-1.3888888888888888,35,2024-06-22,14,26,1.0,5.661259709273624,3.7
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2025-08-18,46,47,-1,83,78,-5,-6.024096385542169,33,2025-09-02,14,29,0.9333333333333333,5.517897056729983,3.6866666666666665
Who (Beautiful Mind Remix) - Jimin,Who (Beautiful Mind Remix),Jimin,2025-11-06,48,41,7,65,65,0,0.0,35,2025-11-24,6,22,0.3333333333333333,5.385164807134504,3.666666666666667
Melt Down - DAY6,Melt Down,DAY6,2025-10-08,40,41,-1,65,65,0,0.0,28,2025-10-15,13,37,1.8571428571428572,5.6216817577237475,3.6214285714285714
Promise - Jimin,Promise,Jimin,2024-05-28,43,45,-2,78,77,-1,-1.282051282051282,31,2024-06-22,14,46,0.56,5.706487171427716,3.612
Cupid - FIFTY FIFTY,Cupid,FIFTY FIFTY,2024-07-09,36,50,-14,87,87,0,0.0,42,2024-07-10,8,4,8.0,6.164414002968976,3.6
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,2024-06-27,49,46,3,71,71,0,0.0,40,2024-06-28,6,7,6.0,6.273754856543249,3.6
Better Things - aespa,Better Things,aespa,2024-09-09,50,50,0,81,81,0,0.0,42,2024-09-10,8,28,8.0,3.872983346207417,3.6
ETA - NewJeans,ETA,NewJeans,2025-03-26,39,39,0,81,81,0,0.0,25,2025-05-02,14,225,0.3783783783783784,3.1673006124631025,3.575675675675676
Small girl (feat. D.O.) - Lee Young Ji,Small girl (feat. D.O.),Lee Young Ji,2025-09-09,43,44,-1,75,74,-1,-1.3333333333333335,31,2025-09-17,13,23,1.625,4.4451813448057,3.575
Pump Up The Volume! - PLAVE,Pump Up The Volume!,PLAVE,2025-09-17,45,47,-2,67,67,0,0.0,33,2025-10-25,14,47,0.3684210526315789,5.0426750270636544,3.5736842105263156
Face-off - Jimin,Face-off,Jimin,2025-06-09,43,41,2,72,68,-4,-5.555555555555555,30,2025-06-19,11,42,1.1,6.041379303510821,3.5700000000000003
Who (Acoustic Remix) - Jimin,Who (Acoustic Remix),Jimin,2025-11-06,40,36,4,66,66,0,0.0,27,2025-11-24,9,22,0.5,6.252437166540896,3.5500000000000003
double take - Dhruv,double take,Dhruv,2025-10-31,49,49,0,82,82,0,0.0,39,2025-11-02,10,9,5.0,4.415880433163924,3.5
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2025-03-02,45,47,-2,82,81,-1,-1.2195121951219512,37,2025-03-04,10,99,5.0,5.166611805721464,3.5
Face-off - Jimin,Face-off,Jimin,2025-07-01,36,49,-13,70,71,1,1.4285714285714286,37,2025-07-19,12,20,0.6666666666666666,7.059745037889116,3.4904761904761905
Dance The Night (From Barbie The Album) - Dua Lipa,Dance The Night (From Barbie The Album),Dua Lipa,2024-07-26,46,45,1,90,95,5,5.555555555555555,41,2024-07-27,4,17,4.0,3.2903900478008175,3.488888888888889
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-06-21,49,50,-1,51,51,0,0.0,39,2025-06-24,11,55,3.6666666666666665,3.113247129976625,3.4833333333333334
SOS - KANGDANIEL,SOS,KANGDANIEL,2024-08-12,30,47,-17,74,73,-1,-1.3513513513513513,35,2024-08-17,12,22,2.4,4.365003372034186,3.48
You Were Beautiful - DAY6,You Were Beautiful,DAY6,2025-11-07,38,48,-10,64,64,0,0.0,36,2025-11-12,12,20,2.4,4.633213427705081,3.48
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,2024-05-28,46,43,3,74,73,-1,-1.3513513513513513,33,2024-06-22,10,43,0.4,5.132796508726993,3.48
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,2024-06-08,46,45,1,72,72,0,0.0,33,2024-06-22,12,32,0.8571428571428571,5.598883817333594,3.471428571428571
Lovin On Me - Jack Harlow,Lovin On Me,Jack Harlow,2025-01-18,50,49,1,99,99,0,0.0,39,2025-01-21,10,14,3.3333333333333335,3.8693955887479667,3.466666666666667
Small girl (feat. D.O.) - Lee Young Ji,Small girl (feat. D.O.),Lee Young Ji,2025-09-02,44,43,1,75,75,0,0.0,31,2025-09-17,12,30,0.8,4.251987192486139,3.46
Face-off - Jimin,Face-off,Jimin,2025-07-06,49,50,-1,72,72,0,0.0,37,2025-07-19,13,15,1.0,11.0,3.45
You Were Beautiful - DAY6,You Were Beautiful,DAY6,2025-10-28,49,49,0,64,64,0,0.0,36,2025-11-12,13,30,0.8666666666666667,4.725575706687724,3.4233333333333333
You Were Beautiful - DAY6,You Were Beautiful,DAY6,2025-10-26,46,49,-3,64,64,0,0.0,36,2025-11-12,13,32,0.7647058823529411,4.6169379140810785,3.402941176470588
"무제(無題) (Untitled, 2014) - G-DRAGON","무제(無題) (Untitled, 2014)",G-DRAGON,2025-11-27,50,43,7,58,61,3,5.172413793103448,43,2025-11-27,0,1,0.0,0.0,3.393103448275862
Who (Beautiful Mind Remix) - Jimin,Who (Beautiful Mind Remix),Jimin,2025-11-04,43,48,-5,65,65,0,0.0,35,2025-11-24,13,24,0.65,5.469634129164876,3.38
"Steal The Show - From ""Elemental"" - Lauv","Steal The Show - From ""Elemental""",Lauv,2024-09-09,48,44,4,77,77,0,0.0,36,2024-09-18,8,25,0.8888888888888888,3.570471101814001,3.3777777777777778
